Page Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Total Interactions (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x ),Overperforming Score
Blog da Cidadania,BlogDaCidadania,548004651880472,JOURNALIST,BR,"O Blog da Cidadania é editado por Eduardo Guimarães. É, também, a página oficial da ONG Movimen",2012-11-11 14:34:17,84503,87189,2023-01-09 07:34:40 BRT,2023-01-09,07:34:40,Link,53,27,3,13,0,0,0,0,10,0,,-,0,0,0,N/A,https://www.facebook.com/548004651880472/posts/6448870581793820,Vândalos falavam de festa da Selma para convocar ataques em Brasília,https://blogdacidadania.com.br/2023/01/golpistas-tinham-codigo-para-falar-do-golpe/,,,Golpistas tinham código para falar do golpe,Vândalos falavam de festa da Selma para convocar ataques em Brasília,,,,53,-2.23
Observador,ObservadorOnTime,111978555633494,NEWS_SITE,PT,"Obrigado por visitar o Observador no Facebook. Aqui queremos partilhar informação, interagir com os nossos leitores e discutir ideias.",2012-11-27 14:41:38,842485,990498,2023-01-11 01:44:47 BRT,2023-01-11,01:44:47,Link,48,5,36,1,0,0,4,1,1,0,,-,0,0,0,N/A,https://www.facebook.com/111978555633494/posts/2625194134311911,"Trata-se de uma alusão à palavra ""Selva"", uma expressão comummente associada às forças armadas brasileiras que se tornou numa palavra de ordem para os militares e para os veteranos.",https://observador.pt/2023/01/11/festa-da-selma-o-codigo-usado-pelos-apoiantes-de-bolsonaro-para-convocar-a-invasao-em-brasilia/?utm_term=Autofeed&utm_medium=Social&utm_source=Facebook#Echobox=1673402357,https://observador.pt/2023/01/11/festa-da-selma-o-codigo-usado-pelos-apoiantes-de-bolsonaro-para-convocar-a-invasao-em-brasilia/,,"""Festa da Selma."" O código usado pelos apoiantes de Bolsonaro para convocar a invasão em Brasília",,,,,48,-5.12
SBT News,sbtnewsoficial,100343071774494,NEWS_SITE,BR,A sua fonte segura de informação,2020-07-21 22:29:41,1249753,1943368,2023-01-14 21:05:56 BRT,2023-01-14,21:05:56,Link,45,19,20,1,0,1,4,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100343071774494/posts/716185800190215,Padrão das invasões aos Três Poderes leva investigadores a mirar militares com treinamento especial #sbtnews,https://www.sbtnews.com.br/noticia/brasil/236320-a-festa-da-selma-de-forcas-militares-da-reserva?utm_medium=Social&utm_source=Facebook#Echobox=1673735733,https://www.sbtnews.com.br/noticia/brasil/236320-a-festa-da-selma-de-forcas-militares-da-reserva,,"A ""Festa da Selma"" de forças militares da reserva",,,,,45,-3.29
Revista Galileu,revistagalileu,100064689370950,MAGAZINE,BR,"Revista de ciência, tecnologia e comportamento. http://revistagalileu.globo.com",2009-04-08 18:36:26,1697236,1763602,2023-01-14 07:00:03 BRT,2023-01-14,07:00:03,Link,43,21,13,7,0,0,0,0,2,0,,-,0,0,0,N/A,https://www.facebook.com/100064689370950/posts/549949993837975,"#MaisLidasDaSemana Termo alude a cumprimento militar; chamadas para invasão do Planalto, Congresso e STF correram em redes sociais (Agência Pública) ",https://revistagalileu.globo.com/sociedade/noticia/2023/01/bolsonaristas-usam-codigo-festa-da-selma-para-coordenar-invasao-em-brasilia.ghtml,,,Bolsonaristas usam código “Festa da Selma” para coordenar invasão em Brasília,"Termo alude a cumprimento militar; chamadas para invasão do Planalto, Congresso e STF correram em redes sociais",,,,43,-4.33
Pulse of Europe,PulseofEurope,100064468698516,COMMUNITY,DE,"Zeichen setzen für die Zukunft Europas.
***
Stand and speak up for the future of Europe. 
***
Mobil",2016-11-27 19:42:06,117461,122036,2023-01-09 04:41:43 BRT,2023-01-09,04:41:43,Photo,42,17,1,7,1,2,0,4,10,0,,-,0,0,0,N/A,https://www.facebook.com/100064468698516/posts/537318491760436,"Rund zwei Jahre nach dem #J6-Putschversuch in 🇺🇸 und dem Sturm auf das Capitol, findet nach dem gleichen Muster ein Angriff auf die 🇧🇷 Demokratie statt: International angestachelt von den #Internazis um #Bannon und medial indirekt unterstützt von #Musk via Twitter, weil Content Moderation extremer Inhalte abgeschaltet wurde. Die EU sollte dringend diese Vorgänge analysieren. #DSA #DemocracyVsAutocracy „Come to the ‘war cry party’: How social media helped drive mayhem in Brazil Researchers detected a surge in agressive rhetoric from election denialists in far-right channels online ahead of Sunday’s rioting In the weeks leading up to Sunday’s violent attacks on Brazil’s congress and other government buildings, the country’s social media channels surged with calls to attack gas stations, refineries and other infrastructure, as well as for people to come to a “war cry party” in the capital, according to Brazilian social media researchers. Online influencers who deny the results of the country’s recent presidential election used a particular phrase to summon “patriots” to what they called a “Festa da Selma” — tweaking the word “selva,” a military term for war cry, by substituting an “m” for the “v” in hopes of avoiding detection from Brazilian authorities, who have wide latitude to arrest people for “anti-democratic” postings online. “Festa” is the Portuguese word for “party.” Organizers on Telegram posted dates, times and routes for “Liberty Caravans” that would pick people up in at least six Brazilian states and ferry them to the party, according to posts viewed by The Washington Post. One post said, “Attention Patriots! We are organizing for a thousand buses. We need 2 million people in Brasilia.” That online activism culminated in busloads of people landing in the capital Sunday, where they stormed and vandalized three major government buildings, reportedly setting fires and stealing weapons in the most significant assault on the country’s democratic institutions since a military coup in 1964. Brazilian analysts have long warned of the risk in Brazil of an incident akin to the Jan. 6, 2021, insurrection at the U.S. Capitol. In the months and weeks leading up to the country’s presidential election in October — in which leftist Luiz Inácio Lula da Silva defeated the right-wing incumbent, Jair Bolsonaro — social media channels were flooded with disinformation, along with calls in Portuguese to “Stop the Steal” and cries for a military coup should Bolsonaro lose the election. On TikTok, researchers found that five out of eight of the top search results for the keyword “ballots” were for terms such as “rigged ballots” and “ballots being manipulated.” At the same time, Facebook and Instagram directed thousands of users who plugged in basic search terms about the election toward groups questioning the integrity of the vote. On Telegram, an organizing hub for Brazil’s far right, a viral video taken down by authorities called for the murder of the children of leftist Lula supporters. In the days following the final election tally on Oct. 30, Bolsonaro supporters who rejected the results blocked major highways across the country. These blockades morphed into demonstrations in dozens of cities, where supporters camped out in front of military bases for weeks. Some held signs saying “Stolen Election” in English, a testament to the close ties between right-wing movements in both countries. Though Lula’s inauguration last week took place largely without incident, calls for violence and destruction have accelerated online in recent weeks, said researcher Michele Prado, an independent analyst who studies digital movements and the Brazilian far right. “For years now, our country has been going through a very strong process of radicalizing people to extremist views — principally online,” she said. “But in the last two weeks, I’ve seen ever-growing calls from people incentivizing extremism and calling for direct action to dismantle public infrastructure. Basically, people are saying we need to stop the country in its tracks and generate chaos.” Posts demanding a coup, along with common pro-Bolsonaro hashtags claiming “election fraud,” and “stolen election,” have circulated on all social media services. The most violent rhetoric as well as the most direct organizing has taken place on the largely unmoderated messaging service Telegram. Researchers in Brazil said Twitter in particular was a place to watch because it is heavily used by a circle of right-wing influencers — Bolsonaro allies who continue to promote election fraud narratives. Several influencers have had their accounts banned in Brazil and now reside in the United States. Bolsonaro himself was on vacation in Florida on Sunday. Billionaire Elon Musk, who completed his acquisition of Twitter in late October, fired the company’s entire staff in Brazil except for a few salespeople, said a person familiar with the firings who spoke on the condition of (truncated)",https://www.facebook.com/photo.php?fbid=537311578427794&set=a.474567524702200&type=3,,,,,,,,42,-1.9
Jornal GGN,JornalGGN,100037804284038,MEDIA_NEWS_COMPANY,BR,Jornalismo crítico & independente em contraponto à grande mídia. www.jornalggn.com.br,2013-04-17 16:16:36,95810,100243,2023-01-19 14:17:25 BRT,2023-01-19,14:17:25,Link,42,26,1,10,0,0,0,1,4,0,,-,0,0,0,N/A,https://www.facebook.com/100037804284038/posts/917772049492929,"Entenda o que há por trás da expressão usada por golpistas para combinar a invasão do Poderes, em Brasília",https://jornalggn.com.br/entenda/racismo-codigo-bolsonarista-festa-da-selma/,,,O racismo por trás do código bolsonarista “festa da Selma”,"Entenda o que há por trás da expressão usada por golpistas para combinar a invasão do Poderes, em Brasília",,,,42,-2.36
UOL,UOL,21539158238,MEDIA_NEWS_COMPANY,BR,"Informações atualizadas nas áreas de política, economia, saúde, tecnologia, esporte, entretenimento e conteúdo do público http://www.uol.com.br ",2008-08-25 14:19:07,7747831,8101628,2023-01-09 22:40:03 BRT,2023-01-09,22:40:03,Link,41,21,10,4,0,0,1,0,5,0,,-,0,0,0,N/A,https://www.facebook.com/21539158238/posts/10159105701363239,"O ataque golpista contra prédios do governo brasileiro vinha sendo orquestrado há pelo menos duas semanas semanas através do WhatsApp, Telegram e redes sociais",https://www.uol.com.br/tilt/noticias/redacao/2023/01/09/como-redes-sociais-ajudaram-na-invasao-ao-congresso-em-brasilia.htm?utm_source=facebook&utm_medium=social-media&utm_campaign=uol&utm_content=geral,https://www.uol.com.br/tilt/noticias/redacao/2023/01/09/como-redes-sociais-ajudaram-na-invasao-ao-congresso-em-brasilia.htm,,'Festa da Selma': como redes sociais foram usadas para ataques ao Congresso,O ataque golpista contra prédios do governo brasileiro vinha sendo orquestrado há pelo menos duas se,,,,41,-30.66
Correio da Manhã,cmjornal,469974510474,TOPIC_NEWSPAPER,PT,"Correio da Manhã, o jornal líder de audiências em Portugal, feito por pessoas a pensar em pessoas.
Site: https://www.cmjornal.pt",2010-02-12 09:43:08,1543822,1609795,2023-01-11 17:25:01 BRT,2023-01-11,17:25:01,Link,40,6,24,0,0,1,4,4,1,0,,-,0,0,0,N/A,https://www.facebook.com/469974510474/posts/10167557523020475,"Na descrição, os organizadores avisavam que o evento ia ser violento e com confrontos com a polícia",https://www.cmjornal.pt/mundo/detalhe/festa-da-selma-nome-de-codigo-para-os-ataques-as-sedes-dos-tres-poderes-em-brasilia,,,“Festa da Selma”: Revelado nome de código para os ataques às sedes dos três poderes em Brasília,"Na descrição, os organizadores avisavam que o evento ia ser violento e com confrontos com a polícia.",,,,40,-16.73
TecMundo,tecmundo,111090485635468,NEWS_SITE,BR,Tecnologia simples para todos.,2011-02-16 16:55:10,6916159,7030084,2023-01-10 11:03:13 BRT,2023-01-10,11:03:13,Link,40,7,29,1,1,0,2,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/111090485635468/posts/5967518509992607,Entenda o que é a 'Festa da Selma' e como os vândalos já falavam (e continuam falando) sobre o movimento golpista deste domingo nas redes sociais! 🤦‍♂️,https://www.tecmundo.com.br/redes-sociais/257980-festa-selma-extremistas-organizaram-golpe-redes-sociais.htm,,,Festa da Selma: como extremistas organizaram golpe pelas redes sociais,Entenda o que é a 'Festa da Selma' e como os vândalos já falavam (e continuam falando) sobre o movimento golpista deste domingo nas redes sociais!,,,,40,-4.72
Cruzada Pela Liberdade,cruzadapelaliberdade,583994405040098,COMMUNITY,BR,"Visamos a moralização de nosso país, através de movimentos sociais/patrióticos. ",2014-11-14 15:54:29,297714,330089,2023-01-08 17:07:45 BRT,2023-01-08,17:07:45,Photo,36,15,2,15,2,1,0,0,0,1,,-,0,0,0,N/A,https://www.facebook.com/583994405040098/posts/5358583924247765,Festa da Selma! 👏🏻💪🏻🇧🇷 08/01/23,,,,,,,,,36,-1.67
Revista Galileu,revistagalileu,100064689370950,MAGAZINE,BR,"Revista de ciência, tecnologia e comportamento. http://revistagalileu.globo.com",2009-04-08 18:36:26,1697379,1763742,2023-01-09 13:00:03 BRT,2023-01-09,13:00:03,Link,36,13,15,3,0,1,4,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100064689370950/posts/546788020820839,"Termo alude a cumprimento militar; chamadas para invasão do Planalto, Congresso e STF correram em redes sociais, segundo apuração da Agência Pública ",https://revistagalileu.globo.com/sociedade/noticia/2023/01/bolsonaristas-usam-codigo-festa-da-selma-para-coordenar-invasao-em-brasilia.ghtml,,,Bolsonaristas usam código “Festa da Selma” para coordenar invasão em Brasília,"Termo alude a cumprimento militar; chamadas para invasão do Planalto, Congresso e STF correram em redes sociais",,,,36,-3.28
Laço da Verdade,LacoDaVerdade,100044148323818,CAUSE,BR,Vamos conversar e construir condições de equidade de gêneros?,2017-12-01 11:31:00,220600,226183,2023-01-18 11:35:36 BRT,2023-01-18,11:35:36,Photo,35,14,3,5,0,0,0,6,7,0,,-,0,0,0,N/A,https://www.facebook.com/100044148323818/posts/735597721255165,"Isto é sobre o que tentou se instaurar no país, nos últimos anos, e principalmente sobre o que teremos de lidar daqui para frente, com tolerância ZERO e #SemAnistia É preciso que se FALE e se EXPONHA isto, para este terr0r não mais ser normal neste país. ‘Festa da Selma’ foi a senha bolsonarista usada para divulgar atos terrorist4s de tentativa de g0lpe na Democracia brasileira. A expressão esteve presente em vários posts de extremistas nas redes sociais, conforme prints nas matérias nos links abaixo. ""As marchas de Selma a Montgomery de 1965 foram três manifestações, sendo a primeira conhecida como “Domingo Sangrento”, do movimento pelos direitos civis dos negros nos Estados Unidos que conduziram à aprovação da Lei dos Direitos ao Voto de 1965, uma conquista histórica do movimento negro da década de 1960."" Links com detalhes da informação: https://www.google.com/search?kgmid=%2Fm%2F02_758&hl=pt-BR&q=Marchas%20de%20Selma%20a%20Montgomery&kgs=52319833fc0f0a2b&shndl=17&source=sh%2Fx%2Fkp%2Fosrp%2F4&fbclid=IwAR0hPxc6nxh163Sd2gtYaJaFYHie2Hmx4_eenCQ5lrg-IiOE5x8IbJ_3yWk:=:https://www.google.com/knowledgegraphshares?kgmid=%2Fm%2F02_758&hl=pt-BR&q=Marchas+de+Selma+a+Montgomery&kgs&shndl=17&source=sh%2Fx%2Fkp%2Fosrp%2F4 https://br.noticias.yahoo.com/festa-da-selma-entenda-a-senha-bolsonarista-usada-para-planejar-atos-terroristas-173835201.html correio24horas.com.br/noticia/nid/festa-da-selma-radicais-bolsonaristas-usaram-codigo-para-organizar-invasao-em-brasilia/:=:https://www.correio24horas.com.br/noticia/nid/festa-da-selma-radicais-bolsonaristas-usaram-codigo-para-organizar-invasao-em-brasilia/ https://revistaopera.com.br/2023/01/08/bolsonaristas-usaram-codigo-festa-da-selma-para-coordenar-invasao-em-brasilia/ https://noticias.uol.com.br/ultimas-noticias/redacao/2023/01/11/festa-da-selma-o-codigo-para-as-invasoes-em-brasilia.htm https://apublica.org/sentinela/2023/01/bolsonaristas-usam-codigo-festa-da-selma-para-coordenar-invasao-em-brasilia/",https://www.facebook.com/photo.php?fbid=735588364589434&set=a.280308113450797&type=3,,"Charles (Leclerc si... 9h Passou despercebida a senha para a viagem de bolsonaristas a Brasília. ""Vamos à festa de Selma"". Selma foi a cidade do Alabama onde os supremacistas brancos e a polícia promoveram um massacre contra os negros que faziam manifestações contra o racismo",,,,,,35,-11.51
Belém Trânsito,belemtransito,194506300590784,COMMUNITY,BR,Mídia multiplataforma de informação e entretenimento,2011-04-14 04:06:56,104814,121761,2023-01-09 13:17:53 BRT,2023-01-09,13:17:53,Link,35,5,14,3,0,1,10,0,2,0,,-,0,0,0,N/A,https://www.facebook.com/194506300590784/posts/8661980163843313,"🚨 PREPARAÇÃO Via Agência Pública | Os terroristas que causaram destruição em Brasília no último domingo, 8, se comunicaram pelas redes sociais utilizando o código ""Festa da Selma"". 🛑 Saiba mais: https://btmais.com.br/bolsonaristas-usam-codigo-festa-da-selma-para-coordenar-invasao-em-brasilia/",https://btmais.com.br/bolsonaristas-usam-codigo-festa-da-selma-para-coordenar-invasao-em-brasilia/,,,Bolsonaristas usam código “Festa da Selma” para coordenar invasão em Brasília,"Via Agência Pública, por Bruno Fonseca, Laura Scofield. “Selma”, uma alusão à Selva — expressão usada por militares brasileiros — foi um dos códigos usados por bolsonaristas para combinar as últimas etapas de invasão da Praça dos Três Poderes. Segundo apuração exclusiva da Agênc...",,,,35,-1.6
Daniel Pearl Bezerra,DanielPearlBezerra2,100063524800659,NEWS_SITE,BR,Mantenha nosso trabalho  PIX: 85998560002 (telefone).,2011-12-21 14:38:17,23187,46604,2023-01-11 16:18:54 BRT,2023-01-11,16:18:54,Photo,34,24,0,5,4,0,0,0,0,1,,-,0,0,0,N/A,https://www.facebook.com/100063524800659/posts/629579332502888,"Reocupação democrática passa por conquista das redes. Por Helena Chagas, para o 247. Os atos golpistas de domingo jogaram a popularidade digital de Jair Bolsonaro no pior nível dos últimos quatro anos — tem 21 pontos numa escala de 100, na qual chegou a 88 em outubro passado, segundo a Quaest. Num contexto de forte reação do poder público contra terroristas, financiadores e mandantes — como parece que vai ocorrer — e de inédita união das maioria esmagadora das forças políticas em torno da democracia, encarnada na figura do presidente Lula, o mau momento de Bolsonaro deve ser explorado. Se antes, porém, dar a volta por cima num cenário digital desfavorável, que o presidente não conseguira reverter, era uma questão de disputa política, agora passa a ser de sobrevivência. A ocupação do território no qual se articulam os movimentos golpistas passa a ser requisito para preservação da própria democracia. Ao menos nas redes, Lula não desfrutou da tradicional lua-de-mel dos governantes recém-eleitos. Enquanto as bolhas democráticas comemoravam e trocavam vídeos sobre a festa da posse, o bolsonarismo articulava, nas mesmas redes, os atos terroristas de domingo. As convocações para a “festa da Selma"" (uma alusão ao grito militar de Selva!), e hashtags importadas da direita americana como #brazilianspring, não passaram despercebidas, mas parecem ter sido subestimadas nos monitoramentos governistas. Bolsonaro se desgastou e o golpe deu errado. Mas a máquina de fazer mentiras do bolsonarismo está de pé, aparentemente intacta e atacando. Nas horas subsequentes à prisão dos manés golpistas que depredaram os Três Poderes, propagaram narrativas mentirosas como a de que havia morrido uma manifestante idosa presa — usaram a identidade de uma senhora falecida há anos, mas a lorota se propagou, assim como, na semana passada, muita gente acreditou que Lula não havia subido a rampa e que o país estava sendo governado pelo general Heleno. Mentiras de que os golpistas detidos estavam sendo tratados em condições desumanas também tomaram as redes e serviram de pretexto para manifestações indignadas de políticos da extrema direita, como o general-senador Hamilton Mourão. E é desse jeito que as coisas andam, apesar das duras medidas tomadas pelos três poderes vilipendiados: a máquina bolsonarista opera a todo o vapor e ainda controla um número significativo de corações e mentes. Basta olhar uma outra pesquisa divulgada nesse pós-terror: levantamento Atlas divulgado nesta terça-feira mostra que 75,8% discordam da ação dos golpistas e 53% consideram injustificada a invasão dos prédios dos poderes da República. Isso quer dizer, porém, que temos 18,4% das pessoas que dizem concordar com os golpistas e, pior, 27,5% que vêem a invasão como “justificada parcialmente” e 10,5% como “completamente justificada”. Diante da barbárie ocorrida, da ampla cobertura da mídia e da forte reação das instituições, é preocupante constatar que o golpismo tem lá seu núcleo duro de cerca de 20% da população. E que, mais espantoso ainda, Bolsonaro não é considerado responsável pelos ataques por 42% das pessoas. A batalha foi vencida, mas a guerra está longe de ser ganha. No território digital, além de aprimorar os serviços de monitoramento, é urgente traçar uma estratégia de mobilização total, que deve funcionar de forma transversal em todo o governo, e não apenas na área da comunicação. Do lado certo da história, o presidente Lula tem uma narrativa legítima e consistente a ser trabalhada para dialogar com boa parte daqueles 49% que votaram em Bolsonaro mas prezam a democracia — e o caminho das redes, sempre usado pelo bolsonarismo, pode ser o mais efetivo para se chegar até eles. Depois do Capitólio tupiniquim, passou a ser possível isolar os golpistas da extrema-direita em seu próprio território.",https://www.facebook.com/photo.php?fbid=629579302502891&set=a.437361925057964&type=3,,,,,,,,34,-2.29
