Page Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Total Interactions (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x ),Overperforming Score
Blog Alvinho Patriota,blogalvinhopatriota,100064000935151,MEDIA_NEWS_COMPANY,BR,O Blog Alvinho Patriota é um canal de notícias com informações de Salgueiro-PE e outras cidades.,2011-08-18 19:35:48,16698,17987,2023-04-13 15:18:26 BRT,2023-04-13,15:18:26,Link,30,19,3,7,1,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100064000935151/posts/617906653686027,Aulas presenciais suspensas até 20 de abril ,https://www.alvinhopatriota.com.br/verdejante-suspende-aulas-presenciais-para-aumentar-seguranca-nas-escolas/,,,Verdejante suspende aulas presenciais para aumentar segurança nas escolas,"Escolas municipais de Verdejante não terão aulas presenciais entre essa sexta-feira, 14, e o dia 20 de abril, comunicou a Secretaria de Educação do",,,,30,-1.7
Universidade do Algarve UAlg,universidade.algarve,100064733794675,COMMUNITY_COLLEGE,PT,"Bem-vindo à página oficial da UAlg! 
www.ualg.pt",2011-03-29 10:32:49,48576,50026,2023-04-03 08:00:05 BRT,2023-04-03,08:00:05,Link,30,14,0,16,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100064733794675/posts/598664262301362,"A relação da Psicologia com a Tecnologia, designadamente na investigação e na intervenção psicológica, surge como tema do XXI Encontro de Psicologia, que, a 20 de abril, volta a reunir, na Universidade do Algarve, alguns dos especialistas desta área científica, parceiros e futuros psicólogos. 👉 Organizado pelo Departamento de Psicologia e Ciências da Educação da Faculdade de Ciências Humanas e Sociais, o Encontro tem início às 9h00, no Grande Auditório Caixa Geral de Depósitos, do Campus de Gambelas. #UAlg #UniversidadedoAlgarve Universidade do Algarve - Faculdade de Ciências Humanas e Sociais",https://www.ualg.pt/psicologia-e-tecnologia-em-analise-no-xxi-encontro-de-psicologia-do-algarve,,,Psicologia e Tecnologia em análise no XXI Encontro de Psicologia do Algarve,"A relação da Psicologia com a Tecnologia, designadamente na investigação e na intervenção psicológica, surge como tema do XXI Encontro de Psicologia, que, a 20 de abril, volta a reunir, na Universidade do Algarve, alguns dos especialistas desta área científica, parceiros e futuros psicólog...",,,,30,-4.83
Plano Nacional de Cinema 2021-2030 (Portugal),,426368520856974,none,,,,6923,N/A,2023-04-11 13:22:28 BRT,2023-04-11,13:22:28,Link,30,25,0,2,3,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/426368520856974/permalink/2383014478525692,Divulgamos.,https://newinseixal.nit.pt/cultura/o-ciclo-cinema-liberdade-esta-de-volta-ao-seixal-com-pecas-de-teatro-para-escolas,,,O Ciclo Cinema Liberdade está de volta ao Seixal com filmes para escolas,"A iniciativa vai decorrer de 18 a 20 de abril, no Auditório Municipal do Fórum Cultural do Seixal. A entrada é gratuita.",,,,30,-2.07
Jornal de Candelária,jornalcandelaria,100063608528410,MEDIA_NEWS_COMPANY,BR,"Neste espaço, o Jornal de Candelária (JC) quer ampliar a participação do leitor e possibilitar m",2017-03-13 12:03:44,13602,15666,2023-03-29 15:07:39 BRT,2023-03-29,15:07:39,Link,30,22,6,2,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100063608528410/posts/681731567290455,"Bolsa permanência no valor de R$150,00, é paga sempre que o aluno tiver no mínimo 75% de presença no mês anterior ao pagamento.",https://jornaldecandelaria.com.br/geral/pagamento-do-todo-jovem-na-escola-sera-retomado-a-partir-de-20-de-abril/,,,Pagamento do Todo Jovem na Escola será retomado a partir de 20 de abril - Jornal de Candelária,"O governador Eduardo Leite e o vice-governador Gabriel Souza anunciaram, nesta quarta-feira (29), a retomada do pagamento do programa Todo Jovem na Escola a partir de 20 de abril. O anúncio foi feito pelas redes sociais do governo. A bolsa permanência, de R$ 150 por mês, será depositada durante ...",,,,30,-3.77
Leandro Sawchuk,sawchuk.leandro,100063497029415,POLITICIAN,BR,Vereador de Caçador e Jornalista ,2020-05-25 12:22:31,34419,34761,2023-04-13 13:00:23 BRT,2023-04-13,13:00:23,Photo,29,20,4,3,0,1,0,1,0,0,,-,0,0,0,N/A,https://www.facebook.com/100063497029415/posts/712928947500333,"Adolescentes são apreendidos após ameaça falsa em escola de Caçador Nesta quarta-feira (12), uma ocorrência policial foi registrada em uma escola na cidade de Caçador. Dois adolescentes de 14 anos foram apreendidos sob suspeita de terem escrito no banheiro da instituição a frase ""ataque dia 20/04"". O ato foi descoberto pela direção e imediatamente um policial militar do Proerd que estava presente na escola realizou a apreensão dos adolescentes. Os dois infratores e testemunhas foram levados à delegacia. No entanto, após diligências e depoimentos, a polícia confirmou que se tratava de uma brincadeira de mau gosto por parte dos adolescentes e que não havia qualquer indício de que um ataque à escola fosse realmente ocorrer no dia 20 de abril. Um dos adolescentes admitiu que o intuito desse ato foi uma brincadeira e que não tem nenhuma ligação com grupo extremista ou algo do gênero. Os dois infratores responderão criminalmente pelos seus atos. De acordo com a Polícia Militar, eles foram autuados pelos atos infracionais de dano contra o patrimônio público, incitar publicamente a prática de crime e provocar alarma capaz de produzir pânico ou tumulto. Além disso, os aparelhos celulares dos jovens foram apreendidos e encaminhados para a Polícia Civil. O intuito é descartar a possibilidade de eles fazerem parte de algum grupo que cultua assassinatos em massa. As contas nas redes sociais dos envolvidos também correm o risco de serem bloqueadas. PM FAZ ALERTA Desde o ataque a uma creche em Blumenau na semana passada, jovens de todo o país estão aproveitando o clima de pânico para tumultuar o dia de aula. Isso pode acarretar prejuízos para os próprios alunos, além de gerar um clima de insegurança na comunidade escolar. A Polícia Militar alerta a população para que não compartilhe informações inverídicas e não contribua para promover o pânico e a desordem na cidade. É importante lembrar que ameaças como essa são levadas a sério pelas autoridades, e aqueles que forem flagrados fazendo esse tipo de brincadeira podem sofrer graves consequências. É fundamental que os pais conversem com seus filhos sobre a importância de respeitar as instituições escolares e a gravidade desse tipo de comportamento. As escolas também podem desempenhar um papel importante nesse sentido, incentivando o diálogo e a conscientização sobre o tema entre seus alunos. RONDAS ESCOLARES Antes mesmo do ataque em Blumenau, a Polícia Militar de Caçador já promovia rondas escolares diariamente, principalmente com o efetivo do Proerd, equipes de radiopatrulha e através do programa Estudante Cidadão. Agora, as rondas foram intensificadas. É importante lembrar que a segurança pública é uma responsabilidade de todos, e que a colaboração da população é fundamental. A denúncia de qualquer tipo de ameaça ou comportamento suspeito é um dever de todos os cidadãos, e pode ajudar a prevenir tragédias e garantir a tranquilidade da população. Qualquer suspeita de ameaça deve ser reportada para a Central de Emergência através do telefone 190.",https://www.facebook.com/photo.php?fbid=712928884167006&set=a.406609371465627&type=3,,E.E.BProf.PAULO E.E.B Prof. PAULO AESUO EMIRGENCIA196 - -0563 0563 POLÍCIAMILITAR POLÍCIA MILITAR,,,,,,29,-3.41
Prefeitura de Dois Irmãos/RS,pmdirs,100076140660095,GOVERNMENT_ORGANIZATION,BR,Na Encosta da Serra está uma das mais belas e encantadoras cidades do Rio Grande do Sul. Colonizada,2016-10-13 12:41:10,35263,37559,2023-04-17 12:05:31 BRT,2023-04-17,12:05:31,Photo,29,23,4,0,0,0,0,1,1,0,,-,0,0,0,N/A,https://www.facebook.com/100076140660095/posts/239184261962928,"🏫🎒Segurança nas escolas é tema de reunião entre equipes diretivas, Administração Municipal e órgãos de segurança pública 👥A Secretaria de Educação de Dois Irmãos promoveu, na última quinta-feira (13), reunião entre as equipes diretivas das escolas das três redes de ensino da cidade, Brigada Militar e Polícia Civil. 🙋🏻‍♂️O prefeito Jerri Meneghetti recebeu os educadores e agradeceu a presença de todos. Também destacou as medidas já tomadas pela Administração Municipal para aumentar a segurança nos espaços de ensino e reforçou que novas ações estão sendo pensadas. “Estamos desde a semana passada buscando informações, pesquisando ações e alternativas possíveis”, disse ele, destacando, ainda, que algumas sugestões também já foram descartadas, entre elas a presença de vigilantes armados dentro das escolas. 👩🏼A secretária de Educação, Denise Maldaner, ressaltou que o principal objetivo foi orientar e tranquilizar os educadores, destacando, principalmente, o apoio dos órgãos de segurança pública, citando, além das polícias, o Corpo de Bombeiros. “É necessário impor limites dentro do espaço escolar e relembrou a importância, por exemplo, do uso do uniforme, que se torna o principal meio de identificação dos alunos”, disse Denise. 👮🏻‍♀️Representando a Brigada Militar, o sargento Josiel Neves reforçou a fala da secretária. “O uniforme ajuda na hora do policiamento”, comentou, também afirmando que o policiamento será reforçado nas escolas pelo menos até o final do mês de abril. “Neste momento, os policiais que atuam na área administrativa foram realocados para a rua e permanecerão em contato com a comunidade escolar”, completou, pedindo que os educadores permaneçam atentos aos arredores e denunciem qualquer movimentação suspeita, assim como orientou que as equipes verifiquem os portões antes de liberar qualquer acesso. “Ver se é pai, responsável de aluno”. 🚔Representando a Polícia Civil, o delegado Felipe Borba afirmou que, em todo o Estado, a ordem é dar prioridade para qualquer informação sobre este assunto, porém ressaltou que, por enquanto, não há nenhum alvo em potencial ou qualquer pessoa suspeita em Dois Irmãos. Ele também desmentiu os boatos de possíveis atentados no dia 20 de abril, que vêm circulando nas redes sociais. “Jamais haveria anúncio de data para algo que costuma ser imprevisível”, comenta. Sobre a segurança armada sugerida inclusive por pais, o delegado afirma que a medida poderia atrair, inclusive, outros crimes que até então nem ocorrem na cidade.",https://www.facebook.com/photo.php?fbid=239183138629707&set=a.136690375545651&type=3,,,Photos from Prefeitura de Dois Irmãos/RS's post,,,,,29,-2.38
História de Itu.,,900326730472740,none,,,,13484,N/A,2023-04-05 16:25:42 BRT,2023-04-05,16:25:42,Status,29,24,5,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/900326730472740/permalink/1610354532803286,"Quem foi Luiz Licco Neto ''Ituanos Ilustres''. Nascido em 21 de julho de 1928, Luiz Licco Neto chegou a Itu em 1952 para trabalhar na contabilidade da indústria têxtil Fabrica São Luiz. Ficou na tecelagem até 1965, quando prestou concurso para ingresso na Receita Federal e mudou para Santo André/SP. Após três anos voltou ao Estado de São Paulo como Inspetor da Receita Federal em Santo André/SP. Somente em 1968 cursou Direito e, em 1970, assumiu divisão de tributação da Receita. Em 1972, foi designado como Delegado da Receita Federal, função que desempenhou até 1977, Foi também contador da CERÂMICA PARAÍSO DO SR Joaquim Fonseca Bicudo ( QUIZO BICUDO) Segundo seu filho, Luiz Eugênio de Campos Licco, de 62 anos a '' carreira meteórica'' de seu pai se deveu á sua integridade e a imagem que construiu perante a sociedade. Luiz Licco Neto foi presidente da AA Sorocabana na década de 1950 e presidente do conselho do FAI na década de 1980. Quando voltou para Itu, em 1983, participou da cerimônia da inauguração da sede da LIF, na qual um dos salões leva seu nome. Entre outros feitos, Licco Neto também foi reitor da FMU (Centro Universitário da Faculdade Metropolitanas Unidas), locutor da Rádio Convenção e um dos criadores do Panorama Esportivo, ao lado de Vicente Elias Schanoski. O advogado faleceu no dia 20 de abril de 2001. Revista Campo e Cidade Tucano.",https://www.facebook.com/photo.php?fbid=774634580724470&set=gm.1610354532803286&type=3,,,,,,,,29,-1.66
Rádio Pinhal da Serra Fm,pinhaldaserrafm,100063988477820,SONG,BR,"Música, Notícia e Entretenimento",2017-06-20 15:24:45,6031,8259,2023-04-12 07:51:16 BRT,2023-04-12,07:51:16,Photo,29,22,0,7,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100063988477820/posts/639600541516223,"Suspeito de ameaças a creches e escolas é detido em Caxias do Sul Na tarde desta terça-feira (11), um jovem de 22 anos foi conduzido até à Delegacia da Polícia Civil (Plantão) por equipes da força tática de Caxias do Sul. O suspeito vinha fazendo ameaças de atentados contra a vida de crianças e adolescentes através das redes sociais. Ele foi detido na Rua dos Lenhadores, no bairro Santa Fé, por volta das 16h. O homem ameaçava escolas e creches dos bairros Rio Branco, Pioneiro, Fátima e Montes Claros. Segundo publicações feitas pelo mesmo em suas mídias sociais, os atentados ocorreriam entre os dias 10 e 20 de abril. O homem confessou a autoria das postagens, conforme informações da Brigada Militar. Fonte Portal Leouve Foto reprodução",https://www.facebook.com/photo.php?fbid=639600524849558&set=a.461555132654099&type=3,,,,,,,,29,-1.1
Alô Valparaíso,AloValparaisoOficial,1382656215370900,NEWS_SITE,BR,"Alô Valparaíso, o maior portal de notícias do Entorno do Distrito Federal. ",2015-01-05 16:48:27,159637,200890,2023-04-17 12:00:03 BRT,2023-04-17,12:00:03,Photo,29,24,3,2,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/1382656215370900/posts/3183128711990299,"🎓📝 A UEG está com processo seletivo aberto para o segundo semestre de 2023! São 450 vagas em 11 cursos de graduação e as inscrições vão até 11 de maio, exclusivamente pelo site www.vestibular.ueg.br.:=:https://www.vestibular.ueg.br/ A taxa de inscrição é R$ 50, mas é isenta para titulares ou dependentes dos Programas Sociais do Governo Federal (CadÚnico) e doadoras regulares de leite materno. As provas serão realizadas em todas as cidades onde houver vagas disponibilizadas, no dia 4 de junho. Não perca a chance e se inscreva já! 📚👨‍🎓👩‍🎓 Serviço Período de inscrições: até 11 de maio Período de solicitação de isenção da taxa de inscrição: até 20 de abril Data da prova: 4 de junho Inscrições: www.vestibular.ueg.br:=:https://www.vestibular.ueg.br/ UEG SEDE #VestibularUEG #GraduaçãoUEG #EnsinoSuperior #CotasUEG #IsençãoTaxa #PeríodoDeInscrições #Prova #ueg 📷 Acompanhe os detalhes pelo link: https://alovalparaiso.com.br/inscricoes-abertas-para-o-vestibular-da-universidade-estadual-de-goias-2023-2/ #alovalparaiso",https://www.facebook.com/AloValparaisoOficial/photos/a.1382685245367997/3183128691990301/?type=3,,UEG … ALÃ notícia Inscrições abertas para o Vestibular da Universidade Estadual de Goiás 2023/2,,,,,,29,-2.69
Paróquia Sagrada Família - Arroio do Tigre - RS,SagradaFamilia.ArroiodoTigre,100068472946090,COMMUNITY_ORGANIZATION,BR,Paróquia Sagrada Familia - Arroio do Tigre - RS,2016-09-05 19:43:36,4644,5830,2023-03-24 13:45:00 BRT,2023-03-24,13:45:00,Status,29,29,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100068472946090/posts/531853349107092,"PROGRAMAÇÃO RELIGIOSA - MISSAS DA PARÓQUIA SAGRADA FAMÍLIA - ARROIO DO TIGRE/RS – ABRIL/2023 1º Sábado 01/04 17h – Cristo Rei – Taquaral 19h – Matriz SEMANA SANTA 1º Domingo 02/04 – DOMINGO DE RAMOS 8:30h – Bênção de Ramos em frente ao Hospital Santa Rosa de Lima 09h – Matriz 09h – São Roque – Vila Progresso 10:30h – Santa Catarina – Linha Tigre com FESTA 10:30h – Cabana Santa Lúcia – Coloninha com FESTA 10:30h – Santa Maria Goreti – Lomba Alta com FESTA Segunda-feira 03/04 6:30h – Missa Penitencial na Matriz Terça-feira 04/04 6:30h – Missa Penitencial na Matriz 19h – Nossa Senhora Aparecida – Bairro Industrial Quarta-feira 05/04 6:30h – Missa Penitencial na Matriz 15h – Missa da Saúde Quinta-feira 06/04 – QUINTA-FEIRA SANTA 9h – Celebração da Escola Miguel Mergen na Comunidade Nossa Senhora das Graças - Tamanduá 9h – Celebração do Colégio Sagrado Coração de Jesus na Matriz 19h – Matriz – Missa da Ceia do Senhor seguida de Adoração ao Santíssimo com o seguinte roteiro: 20:30h às 21h – Ministros e Catequistas 21h às 21:30h – Comunidades da Cidade e Servas do Coração de Maria e Sagrado Coração de Jesus 21:30h às 22h – CMPP e CAEP 22h às 22:30h – Cursilho 22:30h às 23h - Emaús Sexta-feira 07/04 – SEXTA-FEIRA SANTA 8h – Confissões na Igreja Matriz 15h – Matriz – Celebração da Paixão do Senhor 19h – Procissão do Encontro. Concentração dos homens no Clube 25 de Julho e das mulheres na Praça Deputado Ivo Mainardi 2º Sábado 08/04 – SÁBADO DA VIGÍLIA 19h – Matriz – Celebração da Vigília Pascal com Bênção do fogo, da água e Renovação das Promessas do Batismo 2º Domingo 09/04 – DOMINGO DE PÁSCOA 09h – Matriz – Missa da Ressurreição do Senhor 09h – São José – Linha São José 10:30h – Nossa Senhora das Graças – Tamanduá 10:30h – São Pedro – Linha São Pedro Terça-feira 11/04 6:30h – Missa Penitencial na Matriz Quarta-feira 12/04 15h – Missa da Saúde Quinta-feira 13/04 19h – Matriz Sexta-feira 14/04 19h – São Francisco – Bairro São Francisco 19h – Nossa Senhora Medianeira – Linha Cereja 19h – Nossa Senhora de Lurdes – Bairro Rutzen 3º Sábado 15/04 BATIZADOS – Matriz das 9h às 11h 14h – Nossa Senhora dos Navegantes – Sítio Novo 15:30h – São Cristóvão – Coloninha 17h – Santos Mártires – Sítio Baixo 19h – Matriz 3º Domingo 16/04 09h – Matriz 10:30h – São Luiz – Morro da Lentilha com FESTA Terça-feira 18/04 6:30h – Missa Penitencial na Matriz 19h – Formação Litúrgica no Salão Paroquial Quarta-feira 19/04 15h – Missa da Saúde 19h – Divino - Cohab Quinta-feira 20/04 19h – Matriz Sexta-feira 21/04 16h – Santo Antônio – Taboãozinho 18h - Nossa Senhora Aparecida - Lagoãozinho 19h – Sagrado Coração de Jesus – Linha Rocinha 4ºSábado 22/04 13:30h - 2º ENCONTRO PAROQUIAL DAS FAMÍLIAS NO GINÁSIO BENÃO *Neste sábado não haverá a Missa na Matriz às 19h. 4º Domingo 23/04 09h – Matriz 09h – Anjo da Guarda – Linha Paleta 10:30h – Cristo Redentor – Figueira com FESTA 10:30h – Oratório São Roque – Linha São Roque com FESTA Terça-feira 25/04 6:30h – Missa Penitencial na Matriz Quarta-feira 26/04 15h – Missa da Saúde 19h – São João – Linha Limberger 19h - Hospital Quinta-feira 27/04 19h - Matriz Sexta-feira 28/04 19h – São Judas Tadeu – Linha Ocidental Sábado 29/04 BATIZADOS – Matriz das 9h às 11h 17h – Santa Maria Goreti – Lomba Alta 19h - Matriz Domingo 30/04 09h – Matriz 10:30h – São Salvador – Sítio Alto com FESTA",,,,,,,,,29,1.45
